src_qid,dst_qid,relation_type,source_file,src_name,dst_name,depth_from_roots.x,seed_id,src_generation_from_seed,depth_from_roots.y,dst_generation_from_seed,src_depth_from_roots,dst_depth_from_roots
Q130339232,Q99070370,has_mother,anc_edges,Catrin ferch Maredudd ab Ieuan ap Maredudd of Celynennan,Margred verch Einion ab Ithel ap Gwrgeneu Fychan ap Gwrgeneu of Rhiwaedog,NA,NA,NA,NA,NA,NA,1
Q110441300,Q99070408,has_father,anc_edges,John ap Gronwy ab Ieuan ab Einion of Gwynfryn,Gronwy ab Ieuan ab Einion ap Gruffudd of Gwynfryn,NA,NA,NA,NA,NA,NA,1
Q116479588,Q99070408,has_father,anc_edges,Lowri ferch Gronwy ab Ieuan ab Einion,Gronwy ab Ieuan ab Einion ap Gruffudd of Gwynfryn,NA,NA,NA,NA,NA,NA,1
Q130358908,Q99070408,has_father,anc_edges,Gwerful ferch Gronwy ab Ieuan ab Einion,Gronwy ab Ieuan ab Einion ap Gruffudd of Gwynfryn,NA,NA,NA,NA,NA,NA,1
Q110441300,Q99070448,has_mother,anc_edges,John ap Gronwy ab Ieuan ab Einion of Gwynfryn,Eleanor|Elen Puleston,NA,NA,NA,NA,NA,NA,1
Q110441302,Q99070448,has_mother,anc_edges,Annes ferch Gruffudd ap Llywelyn ap Gruffudd,Eleanor|Elen Puleston,NA,NA,NA,NA,NA,NA,1
Q110441662,Q99070448,has_mother,anc_edges,Margred ferch Gruffudd ap Llywelyn,Eleanor|Elen Puleston,NA,NA,NA,NA,NA,NA,1
Q116479588,Q99070448,has_mother,anc_edges,Lowri ferch Gronwy ab Ieuan ab Einion,Eleanor|Elen Puleston,NA,NA,NA,NA,NA,NA,1
Q130358908,Q99070448,has_mother,anc_edges,Gwerful ferch Gronwy ab Ieuan ab Einion,Eleanor|Elen Puleston,NA,NA,NA,NA,NA,NA,1
Q110290123,Q75961229,has_father,anc_edges,Huw ap Llywelyn ap Hwlcyn of Presaddfed,Llywelyn ap Hwlcyn,NA,NA,NA,NA,NA,NA,1
Q110290362,Q75961229,has_father,anc_edges,Gruffudd ap Llywelyn ap Hwlcyn of Chwaen Hen,Llywelyn ap Hwlcyn,NA,NA,NA,NA,NA,NA,1
Q110441495,Q75961229,has_father,anc_edges,Rhys ap Llywelyn ap Hwlcyn,Llywelyn ap Hwlcyn,NA,NA,NA,NA,NA,NA,1
Q110290123,Q75961232,has_mother,anc_edges,Huw ap Llywelyn ap Hwlcyn of Presaddfed,Mali ap Ieuan,NA,NA,NA,NA,NA,NA,1
Q110290362,Q75961232,has_mother,anc_edges,Gruffudd ap Llywelyn ap Hwlcyn of Chwaen Hen,Mali ap Ieuan,NA,NA,NA,NA,NA,NA,1
Q110441495,Q75961232,has_mother,anc_edges,Rhys ap Llywelyn ap Hwlcyn,Mali ap Ieuan,NA,NA,NA,NA,NA,NA,1
Q133461211,Q75961235,has_father,anc_edges,Gwerful ferch Ieuan Fychan ab Ieuan ab Adda,Ieuan Fychan ab Ieuan,NA,NA,NA,NA,NA,NA,1
Q76273180,Q75961235,has_father,anc_edges,Hywel ap Ieuan Fychan,Ieuan Fychan ab Ieuan,NA,NA,NA,NA,NA,NA,1
Q76048570,Q105803226,has_mother,anc_edges,Jonet Stanley,Angharad ferch Hywel ap Tudur ab Ithel Fychan ap Maredudd,NA,NA,NA,NA,NA,NA,1
Q116147967,Q105803226,has_mother,anc_edges,Marsli ferch Edmund Stanley,Angharad ferch Hywel ap Tudur ab Ithel Fychan ap Maredudd,NA,NA,NA,NA,NA,NA,1
Q116148156,Q105803226,has_mother,anc_edges,Gwenhwyfar ferch Edmund Stanley,Angharad ferch Hywel ap Tudur ab Ithel Fychan ap Maredudd,NA,NA,NA,NA,NA,NA,1
Q99070297,Q99069788,has_father,anc_edges,Nest Fechan ferch Maredudd ap Hwlcyn Llwyd ap Tudur Gôch,Maredudd ap Hwlcyn Lloyd ap Tudur Gôch ap Gronwy of Glynllifon,NA,NA,NA,NA,NA,NA,1
Q110636509,Q99069788,has_father,anc_edges,Catrin ferch Maredudd ap Hwlkin Llwyd of Glynllifon,Maredudd ap Hwlcyn Lloyd ap Tudur Gôch ap Gronwy of Glynllifon,NA,NA,NA,NA,NA,NA,1
Q110637025,Q99069788,has_father,anc_edges,Angharad ferch Maredudd ap Hwlkin Llwyd of Glynllifon,Maredudd ap Hwlcyn Lloyd ap Tudur Gôch ap Gronwy of Glynllifon,NA,NA,NA,NA,NA,NA,1
Q99070297,Q110290233,has_mother,anc_edges,Nest Fechan ferch Maredudd ap Hwlcyn Llwyd ap Tudur Gôch,Gwenhwyfar ferch Llywelyn ab Edmund ap gruffudd,NA,NA,NA,NA,NA,NA,1
Q110636509,Q110290233,has_mother,anc_edges,Catrin ferch Maredudd ap Hwlkin Llwyd of Glynllifon,Gwenhwyfar ferch Llywelyn ab Edmund ap gruffudd,NA,NA,NA,NA,NA,NA,1
Q110637025,Q110290233,has_mother,anc_edges,Angharad ferch Maredudd ap Hwlkin Llwyd of Glynllifon,Gwenhwyfar ferch Llywelyn ab Edmund ap gruffudd,NA,NA,NA,NA,NA,NA,1
Q110290124,Q99069919,has_father,anc_edges,Jonet Bulkeley,"William Bulkeley, of Cheadle",NA,NA,NA,NA,NA,NA,1
Q110290650,Q99069919,has_father,anc_edges,"Edmund Bulkeley, of Conway","William Bulkeley, of Cheadle",NA,NA,NA,NA,NA,NA,1
Q105871915,Q99069919,has_father,anc_edges,"Rowland Bulkeley, of Cheadle","William Bulkeley, of Cheadle",NA,NA,NA,NA,NA,NA,1
Q110290124,Q99070028,has_mother,anc_edges,Jonet Bulkeley,"Elen ferch Gwilym ap Gruffudd Gwilym, of Penrhyn",NA,NA,NA,NA,NA,NA,1
Q110290650,Q99070028,has_mother,anc_edges,"Edmund Bulkeley, of Conway","Elen ferch Gwilym ap Gruffudd Gwilym, of Penrhyn",NA,NA,NA,NA,NA,NA,1
Q105871915,Q99070028,has_mother,anc_edges,"Rowland Bulkeley, of Cheadle","Elen ferch Gwilym ap Gruffudd Gwilym, of Penrhyn",NA,NA,NA,NA,NA,NA,1
Q75972670,Q52435837,has_father,anc_edges,Sir Piers Tempest,Richard Tempest,NA,NA,NA,NA,NA,NA,1
Q75972738,Q52435837,has_father,anc_edges,Sir Robert Tempest,Richard Tempest,NA,NA,NA,NA,NA,NA,1
Q75972748,Q52435837,has_father,anc_edges,Roger Tempest,Richard Tempest,NA,NA,NA,NA,NA,NA,1
Q75972748,Q76003679,has_mother,anc_edges,Roger Tempest,Margaret de Stainforth,NA,NA,NA,NA,NA,NA,1
Q75248129,Q51862142,has_father,anc_edges,Maud de Umfreville,Thomas Umfraville,NA,NA,NA,NA,NA,NA,1
Q75248195,Q51862142,has_father,anc_edges,Gilbert V de Umfraville,Thomas Umfraville,NA,NA,NA,NA,NA,NA,1
Q75248237,Q51862142,has_father,anc_edges,Agnes de Umfreville,Thomas Umfraville,NA,NA,NA,NA,NA,NA,1
Q75241287,Q51862142,has_father,anc_edges,Elizabeth de Umfreville,Thomas Umfraville,NA,NA,NA,NA,NA,NA,1
Q75248201,Q51862142,has_father,anc_edges,Joan de Umfreville,Thomas Umfraville,NA,NA,NA,NA,NA,NA,1
Q75241287,Q75248170,has_mother,anc_edges,Elizabeth de Umfreville,Agnes (?),NA,NA,NA,NA,NA,NA,1
Q75248201,Q75248170,has_mother,anc_edges,Joan de Umfreville,Agnes (?),NA,NA,NA,NA,NA,NA,1
Q75248129,Q75248170,has_mother,anc_edges,Maud de Umfreville,Agnes (?),NA,NA,NA,NA,NA,NA,1
Q75248195,Q75248170,has_mother,anc_edges,Gilbert V de Umfraville,Agnes (?),NA,NA,NA,NA,NA,NA,1
Q75248237,Q75248170,has_mother,anc_edges,Agnes de Umfreville,Agnes (?),NA,NA,NA,NA,NA,NA,1
Q2159225,Q2581065,has_father,anc_edges,"Robert Willoughby, 6. Baron Willoughby de Eresby","William Willoughby, 5. Baron Willoughby de Eresby",NA,NA,NA,NA,NA,NA,1
Q61962934,Q2581065,has_father,anc_edges,Sir Thomas Willoughby,"William Willoughby, 5. Baron Willoughby de Eresby",NA,NA,NA,NA,NA,NA,1
Q75268130,Q2581065,has_father,anc_edges,Elizabeth Willoughby,"William Willoughby, 5. Baron Willoughby de Eresby",NA,NA,NA,NA,NA,NA,1
Q76169677,Q2581065,has_father,anc_edges,Margaret Willoughby,"William Willoughby, 5. Baron Willoughby de Eresby",NA,NA,NA,NA,NA,NA,1
Q2159225,Q61962932,has_mother,anc_edges,"Robert Willoughby, 6. Baron Willoughby de Eresby",Lucy Lestrange,NA,NA,NA,NA,NA,NA,1
Q61962934,Q61962932,has_mother,anc_edges,Sir Thomas Willoughby,Lucy Lestrange,NA,NA,NA,NA,NA,NA,1
Q75268130,Q61962932,has_mother,anc_edges,Elizabeth Willoughby,Lucy Lestrange,NA,NA,NA,NA,NA,NA,1
Q76169677,Q61962932,has_mother,anc_edges,Margaret Willoughby,Lucy Lestrange,NA,NA,NA,NA,NA,NA,1
Q76359829,Q99803993,has_father,anc_edges,Agnes Thwaites,"Sir John Thwaites, of Thwaites",NA,NA,NA,NA,NA,NA,1
Q107275540,Q99803993,has_father,anc_edges,"Matilda Thwaites, of Lofthouse","Sir John Thwaites, of Thwaites",NA,NA,NA,NA,NA,NA,1
Q107263364,Q99803993,has_father,anc_edges,Sibylla Thwaites,"Sir John Thwaites, of Thwaites",NA,NA,NA,NA,NA,NA,1
Q107263364,Q99803996,has_mother,anc_edges,Sibylla Thwaites,Joan de Thornton,NA,NA,NA,NA,NA,NA,1
Q75794120,Q76241017,has_father,anc_edges,Katherine de la Haye,Thomas de la Haye,NA,NA,NA,NA,NA,NA,1
Q76241015,Q76241017,has_father,anc_edges,Isabel de la Haye,Thomas de la Haye,NA,NA,NA,NA,NA,NA,1
Q110398821,Q76241017,has_father,anc_edges,"Elizabeth de la Haye, of Spaldington",Thomas de la Haye,NA,NA,NA,NA,NA,NA,1
Q75794120,Q76241018,has_mother,anc_edges,Katherine de la Haye,Joan Babthorpe,NA,NA,NA,NA,NA,NA,1
Q76241015,Q76241018,has_mother,anc_edges,Isabel de la Haye,Joan Babthorpe,NA,NA,NA,NA,NA,NA,1
Q110398821,Q76241018,has_mother,anc_edges,"Elizabeth de la Haye, of Spaldington",Joan Babthorpe,NA,NA,NA,NA,NA,NA,1
Q110507661,Q99804286,has_mother,anc_edges,Sir Thomas Rempston,Margaret Leek,NA,NA,NA,NA,NA,NA,1
Q116171550,Q99804405,has_father,anc_edges,Sir Henry Sothill,"Sir Henry Sothill, of Soothill",NA,NA,NA,NA,NA,NA,1
Q116171550,Q99804414,has_mother,anc_edges,Sir Henry Sothill,Dionysia|Denise,NA,NA,NA,NA,NA,NA,1
Q103838063,Q18534239,has_father,anc_edges,"Nicholas Harington, of Hoyton",Nicholas Harrington,NA,NA,NA,NA,NA,NA,1
Q108913086,Q18534239,has_father,anc_edges,Katherine Harington,Nicholas Harrington,NA,NA,NA,NA,NA,NA,1
Q18672778,Q18534239,has_father,anc_edges,William Harrington,Nicholas Harrington,NA,NA,NA,NA,NA,NA,1
Q76329294,Q18534239,has_father,anc_edges,Sir James Harington,Nicholas Harrington,NA,NA,NA,NA,NA,NA,1
Q100326381,Q18534239,has_father,anc_edges,Agnes Harington,Nicholas Harrington,NA,NA,NA,NA,NA,NA,1
Q103838063,Q76277934,has_mother,anc_edges,"Nicholas Harington, of Hoyton",Isabella English,NA,NA,NA,NA,NA,NA,1
Q108913086,Q76277934,has_mother,anc_edges,Katherine Harington,Isabella English,NA,NA,NA,NA,NA,NA,1
Q18672778,Q76277934,has_mother,anc_edges,William Harrington,Isabella English,NA,NA,NA,NA,NA,NA,1
Q75616820,Q76277934,has_mother,anc_edges,Isabel Harington,Isabella English,NA,NA,NA,NA,NA,NA,1
Q76329294,Q76277934,has_mother,anc_edges,Sir James Harington,Isabella English,NA,NA,NA,NA,NA,NA,1
Q100326381,Q76277934,has_mother,anc_edges,Agnes Harington,Isabella English,NA,NA,NA,NA,NA,NA,1
Q110290447,Q99070430,has_father,anc_edges,Gwerful ferch Ieuan ab Einion ap Gruffudd,Ieuan ab Einion ap Gruffudd ap Hywel of Bron-y-Foel,NA,NA,NA,NA,NA,NA,1
Q110635332,Q99070430,has_father,anc_edges,Margred ferch Ieuan ab Einion ap Gruffudd,Ieuan ab Einion ap Gruffudd ap Hywel of Bron-y-Foel,NA,NA,NA,NA,NA,NA,1
Q110635724,Q99070430,has_father,anc_edges,Hywel Fychan ab Ieuan ab Einion ap Gruffudd of Bron-y-Foel,Ieuan ab Einion ap Gruffudd ap Hywel of Bron-y-Foel,NA,NA,NA,NA,NA,NA,1
Q117306894,Q99070430,has_father,anc_edges,Rhys ab Ieuan ab Einion ap Gruffudd,Ieuan ab Einion ap Gruffudd ap Hywel of Bron-y-Foel,NA,NA,NA,NA,NA,NA,1
Q130338874,Q99070430,has_father,anc_edges,Elen ferch Ieuan ab Einion ap Gruffudd ap Llywelyn,Ieuan ab Einion ap Gruffudd ap Hywel of Bron-y-Foel,NA,NA,NA,NA,NA,NA,1
Q110290447,Q110290288,has_mother,anc_edges,Gwerful ferch Ieuan ab Einion ap Gruffudd,Gwenhwyfar ferch Ynyr Fychan,NA,NA,NA,NA,NA,NA,1
Q110635724,Q110290288,has_mother,anc_edges,Hywel Fychan ab Ieuan ab Einion ap Gruffudd of Bron-y-Foel,Gwenhwyfar ferch Ynyr Fychan,NA,NA,NA,NA,NA,NA,1
Q110290212,Q7321853,has_father,anc_edges,Mallt ferch Rhys ap Tudur ap Gronwy ap Tudur,Rhys ap Tudur,NA,NA,NA,NA,NA,NA,1
Q110290420,Q110290322,has_father,anc_edges,Gwenhwyfar ferch Hywel Coetmor ap Gruffudd Fychan ap Gruffudd,Hywel Coetmor ap Gruffudd Fychan ap Gruffudd ap Dafydd Gôch,NA,NA,NA,NA,NA,NA,1
Q110441357,Q110290322,has_father,anc_edges,Einion ap Hywel Coetmor ap Gruffudd Fychan ap Gruffudd,Hywel Coetmor ap Gruffudd Fychan ap Gruffudd ap Dafydd Gôch,NA,NA,NA,NA,NA,NA,1
Q116812713,Q110290322,has_father,anc_edges,Dafydd ap Hywel Coetmor ap Gruffudd Fychan ap Gruffudd,Hywel Coetmor ap Gruffudd Fychan ap Gruffudd ap Dafydd Gôch,NA,NA,NA,NA,NA,NA,1
Q110290420,Q110290323,has_mother,anc_edges,Gwenhwyfar ferch Hywel Coetmor ap Gruffudd Fychan ap Gruffudd,Gwenllian ferch Rhys ap Robert ap Gruffudd,NA,NA,NA,NA,NA,NA,1
Q110441357,Q110290323,has_mother,anc_edges,Einion ap Hywel Coetmor ap Gruffudd Fychan ap Gruffudd,Gwenllian ferch Rhys ap Robert ap Gruffudd,NA,NA,NA,NA,NA,NA,1
Q116812713,Q110290323,has_mother,anc_edges,Dafydd ap Hywel Coetmor ap Gruffudd Fychan ap Gruffudd,Gwenllian ferch Rhys ap Robert ap Gruffudd,NA,NA,NA,NA,NA,NA,1
Q122361552,Q110290325,has_father,anc_edges,Angharad Fechan ferch Llywelyn ab Owain ap Gruffudd,Llywelyn ab Owain Hên ap Gruffudd ab Owain of Cae'rgerrig,NA,NA,NA,NA,NA,NA,1
Q122361552,Q110290326,has_mother,anc_edges,Angharad Fechan ferch Llywelyn ab Owain ap Gruffudd,Angharad ferch Gronwy ap Tudur ap Dafydd,NA,NA,NA,NA,NA,NA,1
Q96243838,Q56176617,has_father,anc_edges,Gruffudd ab Einion ap Gwyddelwern ap Gruffyd,Einion ap Gruffudd,NA,NA,NA,NA,NA,NA,1
Q99302473,Q56176617,has_father,anc_edges,Tibod verch Einion ap Gruffydd ap Llywelyn of Cors y Gedol,Einion ap Gruffudd,NA,NA,NA,NA,NA,NA,1
Q105814336,Q56176617,has_father,anc_edges,Iorwerth ab Einion ap Gruffudd ap Llywelyn of Ynys y Maengwyn,Einion ap Gruffudd,NA,NA,NA,NA,NA,NA,1
Q110414098,Q56176617,has_father,anc_edges,Mali ferch Einion ap Gruffudd ap Llywelyn,Einion ap Gruffudd,NA,NA,NA,NA,NA,NA,1
Q96243838,Q96244028,has_mother,anc_edges,Gruffudd ab Einion ap Gwyddelwern ap Gruffyd,Tangwystl ferch Rhydderch ap Ieuan Llwyd,NA,NA,NA,NA,NA,NA,1
Q99302473,Q96244028,has_mother,anc_edges,Tibod verch Einion ap Gruffydd ap Llywelyn of Cors y Gedol,Tangwystl ferch Rhydderch ap Ieuan Llwyd,NA,NA,NA,NA,NA,NA,1
Q105814336,Q96244028,has_mother,anc_edges,Iorwerth ab Einion ap Gruffudd ap Llywelyn of Ynys y Maengwyn,Tangwystl ferch Rhydderch ap Ieuan Llwyd,NA,NA,NA,NA,NA,NA,1
Q110414098,Q96244028,has_mother,anc_edges,Mali ferch Einion ap Gruffudd ap Llywelyn,Tangwystl ferch Rhydderch ap Ieuan Llwyd,NA,NA,NA,NA,NA,NA,1
Q99068529,Q99082540,has_father,anc_edges,Lleucu ferch Dafydd ab Y Giwn Llwyd (of Yr Hendwr) ap Dafydd ap Madog,Dafydd ab Y Gwion Llwyd ap Dafydd ap Madog of Hendwr,NA,NA,NA,NA,NA,NA,1
Q110388713,Q99082540,has_father,anc_edges,Margred ferch Dafydd ap Gwion Llwyd ap Dafydd ap Madog,Dafydd ab Y Gwion Llwyd ap Dafydd ap Madog of Hendwr,NA,NA,NA,NA,NA,NA,1
Q99068529,Q99082569,has_mother,anc_edges,Lleucu ferch Dafydd ab Y Giwn Llwyd (of Yr Hendwr) ap Dafydd ap Madog,Mali ferch Dafydd ap Hywel ap Gruffudd ab Owain,NA,NA,NA,NA,NA,NA,1
Q110388713,Q99082569,has_mother,anc_edges,Margred ferch Dafydd ap Gwion Llwyd ap Dafydd ap Madog,Mali ferch Dafydd ap Hywel ap Gruffudd ab Owain,NA,NA,NA,NA,NA,NA,1
Q76273228,Q110290366,has_father,anc_edges,Gruffudd ap Rhys,Rhys ap Gruffudd ap Madog Gloddaith ap Madog Fychan of Gloddaeth,NA,NA,NA,NA,NA,NA,1
Q110441347,Q110290366,has_father,anc_edges,Mallt ferch Rhys ap Gruffudd of Gloddaeth,Rhys ap Gruffudd ap Madog Gloddaith ap Madog Fychan of Gloddaeth,NA,NA,NA,NA,NA,NA,1
Q76273228,Q110290367,has_mother,anc_edges,Gruffudd ap Rhys,Gwerful Gôch ferch Dafydd Fychan ap Dafydd Llwyd ap Cynwrig of Trefeilir,NA,NA,NA,NA,NA,NA,1
Q110441347,Q110290367,has_mother,anc_edges,Mallt ferch Rhys ap Gruffudd of Gloddaeth,Gwerful Gôch ferch Dafydd Fychan ap Dafydd Llwyd ap Cynwrig of Trefeilir,NA,NA,NA,NA,NA,NA,1
Q110586133,Q106703059,has_father,anc_edges,"Jane Done, of Utkinton","John Done, of Utkinton",NA,NA,NA,NA,NA,NA,1
Q116125148,Q106703059,has_father,anc_edges,"Eleanor Done, of Utkinton","John Done, of Utkinton",NA,NA,NA,NA,NA,NA,1
Q130340641,Q106703059,has_father,anc_edges,"Mary Done, of Utkinton","John Done, of Utkinton",NA,NA,NA,NA,NA,NA,1
Q116125148,Q106703060,has_mother,anc_edges,"Eleanor Done, of Utkinton","Elizabeth Dutton, of Dutton",NA,NA,NA,NA,NA,NA,1
Q130340641,Q106703060,has_mother,anc_edges,"Mary Done, of Utkinton","Elizabeth Dutton, of Dutton",NA,NA,NA,NA,NA,NA,1
Q75795926,Q101163257,has_father,anc_edges,Sir William Troutbeck,Sir John Troutbeck,NA,NA,NA,NA,NA,NA,1
Q75795926,Q101163261,has_mother,anc_edges,Sir William Troutbeck,Marjery Hulse (Holes),NA,NA,NA,NA,NA,NA,1
Q116156567,Q96244042,has_father,anc_edges,Morgan Llwyd ab Ieuan ap Maredudd,Ieuan ap Maredudd ap Ieuan Goch of Penllech,NA,NA,NA,NA,NA,NA,1
Q116478419,Q96244042,has_father,anc_edges,John Bodwdra ab Ieuan ap Maredudd ab Ieuan Llwyd,Ieuan ap Maredudd ap Ieuan Goch of Penllech,NA,NA,NA,NA,NA,NA,1
Q75618747,Q96244048,has_mother,anc_edges,Robert Lewis,NN,NA,NA,NA,NA,NA,NA,1
Q110441833,Q99070257,has_father,anc_edges,Elen ferch Llywelyn ap Hywel,Llywelyn ap Hywel ab Iorwerth Ddû ab Iorwerth,NA,NA,NA,NA,NA,NA,1
Q110441833,Q99075659,has_mother,anc_edges,Elen ferch Llywelyn ap Hywel,Mallt ferch Gruffudd ap Dafydd Llwyd ap Hwfa ap Madog,NA,NA,NA,NA,NA,NA,1
Q110441504,Q99070276,has_father,anc_edges,Ieuan ap Rhys ab Ieuan of Pengwern,Rhys ab Ieuan ap Gruffudd ap Hywel ap Maredudd of Madryn,NA,NA,NA,NA,NA,NA,1
Q110441504,Q99070287,has_mother,anc_edges,Ieuan ap Rhys ab Ieuan of Pengwern,Angharad ferch Gruffudd ap Madog Gloddaith ap Madog Fychan ap Madog,NA,NA,NA,NA,NA,NA,1
Q117306898,Q99070287,has_mother,anc_edges,Maredudd Drwstan ap Dafydd ap Maredudd ap Dafydd Gôch,Angharad ferch Gruffudd ap Madog Gloddaith ap Madog Fychan ap Madog,NA,NA,NA,NA,NA,NA,1
Q110290214,Q99070350,has_father,anc_edges,Hywel Fychan ab Ieuan ap Maredudd ap Hywel ap Dafydd,Ieuan ap Maredudd ap Hywel ap Dafydd of Cefn-y-fan,NA,NA,NA,NA,NA,NA,1
Q110635525,Q99070350,has_father,anc_edges,John ab Ieuan ap Maredudd ap Hywel,Ieuan ap Maredudd ap Hywel ap Dafydd of Cefn-y-fan,NA,NA,NA,NA,NA,NA,1
Q110290214,Q99070363,has_mother,anc_edges,Hywel Fychan ab Ieuan ap Maredudd ap Hywel ap Dafydd,Lleucu ferch Hywel ap Meurig Fychan ab Ynyr Fychan ab Ynyr,NA,NA,NA,NA,NA,NA,1
Q110635525,Q99070363,has_mother,anc_edges,John ab Ieuan ap Maredudd ap Hywel,Lleucu ferch Hywel ap Meurig Fychan ab Ynyr Fychan ab Ynyr,NA,NA,NA,NA,NA,NA,1
Q110067841,Q99070379,has_father,anc_edges,Gwenhwyfar ferch Einion ab Ithel ap Gwrgeneu Fychan of Rhiwaedog,Einion ab Ithel ap Gwrgeneu Fychan ap Gwrgeneu,NA,NA,NA,NA,NA,NA,1
Q110067841,Q99070389,has_mother,anc_edges,Gwenhwyfar ferch Einion ab Ithel ap Gwrgeneu Fychan of Rhiwaedog,Mallt ferch Maradudd Ddû ap Gruffudd ap Maredudd ab Einion,NA,NA,NA,NA,NA,NA,1
Q110635332,Q99070439,has_mother,anc_edges,Margred ferch Ieuan ab Einion ap Gruffudd,Gwenhwyfar verch Einion (of Ceinmyrch) ab Ynyr Fychan (of Nannau) ab Ynr,NA,NA,NA,NA,NA,NA,1
Q117306894,Q99070439,has_mother,anc_edges,Rhys ab Ieuan ab Einion ap Gruffudd,Gwenhwyfar verch Einion (of Ceinmyrch) ab Ynyr Fychan (of Nannau) ab Ynr,NA,NA,NA,NA,NA,NA,1
Q130338874,Q99070439,has_mother,anc_edges,Elen ferch Ieuan ab Einion ap Gruffudd ap Llywelyn,Gwenhwyfar verch Einion (of Ceinmyrch) ab Ynyr Fychan (of Nannau) ab Ynr,NA,NA,NA,NA,NA,NA,1
Q110441723,Q75961225,has_father,anc_edges,Mallt ferch Hwlcyn ap Hywel,Hwlcyn ap Hywel,NA,NA,NA,NA,NA,NA,1
Q110441723,Q75961227,has_mother,anc_edges,Mallt ferch Hwlcyn ap Hywel,Erddylad ap Dafydd,NA,NA,NA,NA,NA,NA,1
Q110290374,Q75961231,has_father,anc_edges,Rhys ab Ieuan Llwyd ap Gruffudd ap Gronwy,Ieuan Llwyd ap Gruffudd,NA,NA,NA,NA,NA,NA,1
Q110441561,Q75961231,has_father,anc_edges,Gwerful ferch Ieuan Llwyd ap Gruffudd ap Gronwy,Ieuan Llwyd ap Gruffudd,NA,NA,NA,NA,NA,NA,1
Q110635333,Q75961231,has_father,anc_edges,Gwladys ferch Ieuan Llwyd ap Gruffudd ap Gronwy,Ieuan Llwyd ap Gruffudd,NA,NA,NA,NA,NA,NA,1
Q116147758,Q75961231,has_father,anc_edges,Mali Llwyd ferch Ieuan Llwyd ap Gruffudd ap Gronwy,Ieuan Llwyd ap Gruffudd,NA,NA,NA,NA,NA,NA,1
Q116155939,Q75961231,has_father,anc_edges,Gwilym ab Ieuan Llwyd ap Gruffudd ap Gronwy,Ieuan Llwyd ap Gruffudd,NA,NA,NA,NA,NA,NA,1
Q116477987,Q75961231,has_father,anc_edges,Gwenhwyfar ferch Ieuan Llwyd ap Gruffudd ap Gronwy ap Hywel,Ieuan Llwyd ap Gruffudd,NA,NA,NA,NA,NA,NA,1
Q130340475,Q75961231,has_father,anc_edges,Morfudd ferch Ieuan Llwyd ap Gruffudd ap Gronwy,Ieuan Llwyd ap Gruffudd,NA,NA,NA,NA,NA,NA,1
Q110441561,Q105803219,has_mother,anc_edges,Gwerful ferch Ieuan Llwyd ap Gruffudd ap Gronwy,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,NA,NA,NA,NA,NA,NA,1
Q116147758,Q105803219,has_mother,anc_edges,Mali Llwyd ferch Ieuan Llwyd ap Gruffudd ap Gronwy,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,NA,NA,NA,NA,NA,NA,1
Q117306996,Q105803219,has_mother,anc_edges,Maredudd Fychan ap Maredudd ap Hywel of Llanbister,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,NA,NA,NA,NA,NA,NA,1
Q130340470,Q105803219,has_mother,anc_edges,Gruffudd ap Maredudd ap Hywel ap Philip Dorddu,Gwenhwyfar ferch Meurig Llwyd ap Meurig Fychan an Ynyr Fychan,NA,NA,NA,NA,NA,NA,1
Q116054485,Q56178921,has_father,anc_edges,Iorwerth ab Ieuan ab Adda ab Iorwerth Ddû ab Ednyfedd Gâm of Plâs Newydd,Ieuan ap Adda ap Iorwerth,NA,NA,NA,NA,NA,NA,1
Q116054485,Q76273222,has_mother,anc_edges,Iorwerth ab Ieuan ab Adda ab Iorwerth Ddû ab Ednyfedd Gâm of Plâs Newydd,Angharad ferch Ednyfed ap Tudur,NA,NA,NA,NA,NA,NA,1
Q76273226,Q105803227,has_father,anc_edges,Hywel ap Tudur,Hywel ap Tudur ab Ithel Fych ab Ithel Llwyd ab Ithel Gam ap Maredudd,NA,NA,NA,NA,NA,NA,1
Q76273226,Q105803228,has_mother,anc_edges,Hywel ap Tudur,Lleucu Llwyd ferch Rhys ap Robert ap Gruffudd ap Hywel,NA,NA,NA,NA,NA,NA,1
Q116155958,Q99069795,has_father,anc_edges,Angharad ferch Hwlkin Llwyd,Hwlcyn Lloyd ap Tudur Gôch ap Gronwy ab Einion of Glynllifon,NA,NA,NA,NA,NA,NA,1
Q116155958,Q99069827,has_mother,anc_edges,Angharad ferch Hwlkin Llwyd,Nest ferch Cynwrig ap Maredudd Ddû ap Gronwy,NA,NA,NA,NA,NA,NA,1
Q110290369,Q18821787,has_father,anc_edges,Angharad ferch Gwilym ap Gruffudd ap Gwilym of Penrhyn,Gwilym ap Gruffudd,NA,NA,NA,NA,NA,NA,1
Q110439565,Q18821787,has_father,anc_edges,Tudur Fychan ap Gwilym ap Gruffudd ap Gwilym of Penrhyn,Gwilym ap Gruffudd,NA,NA,NA,NA,NA,NA,1
Q99070143,Q18821787,has_father,anc_edges,William Fychan (Griffith) ap Gwilym ap Gruffudd ap Gwilym of Penrhyn,Gwilym ap Gruffudd,NA,NA,NA,NA,NA,NA,1
